Date,Temperature (°C),Humidity (%),Wind Speed (km/h),Rainfall (mm)
2025-02-10,14.27133821956726,96.3240821806978,21.27138785167298,17.012321156822757
2025-02-11,27.331191853894456,68.49397075607041,3.206307692842315,11.224455765650498
2025-02-12,11.203598239032644,38.29142444027702,17.019366588867108,10.467818227487328
2025-02-13,41.826214072757374,73.73605475246853,7.696883511040912,2.2953774373843494
2025-02-14,19.05729935600059,69.45025923663167,28.887806257127394,17.2027938669887
2025-02-15,33.188279952389365,48.65301744262724,14.50636940159774,14.456286064169674
2025-02-16,20.909887663129386,29.08460737597032,24.179776493254742,1.3533672380000317
2025-02-17,28.20238074122338,73.72585564742397,16.506796264687853,14.156701944595373
2025-02-18,29.13485977701479,61.62461607230347,1.302375985644575,10.87076434685292
2025-02-19,16.469905943393446,81.78547133885115,18.994541267820672,1.634506914935565
2025-02-20,43.93546197175955,61.61308008895947,28.54210026619971,9.166012830573129
2025-02-21,37.12964881763901,88.1745200254832,18.04835460438993,9.69392574260094
2025-02-22,42.88246295474662,64.15254710195885,24.575665782803707,3.315490803265515
2025-02-23,41.31895726496771,64.87503772283091,26.526193900452235,18.913962940005646
2025-02-24,30.92649925838798,90.1322882126676,6.842393158467974,16.99950742961324
2025-02-25,42.265598225809086,52.27862929699177,6.361345197246799,13.380446746582166
2025-02-26,13.097237571817182,30.72121827605126,18.32942966552975,9.245911220012143
2025-02-27,16.859400184670083,22.30261410506712,12.330854094201142,8.235310831690171
2025-02-28,11.582955111868833,80.41098045388952,25.19583908600161,13.019469343019082
2025-03-01,21.38656157671425,69.62476410827718,27.00069370194033,10.908637388138107
2025-03-02,23.60370513913187,76.32638144793788,10.602641379081543,1.2454621176377123
2025-03-03,19.49721611208636,37.03713292071286,7.106116769234462,10.250052975406634
2025-03-04,39.00581282031753,30.90971804694158,23.415765457315853,16.12807234465679
2025-03-05,22.486366434275624,21.16357325343056,8.244181066444083,9.18479755193916
2025-03-06,19.83270783905833,48.04700470452776,24.67842955541035,1.0391315510853685
2025-03-07,28.994362910538698,67.19341494837064,12.712147609462884,15.725563987680662
2025-03-08,14.932347874116694,51.37952360797858,20.026496978744117,4.027275642719488
2025-03-09,38.07689432639139,54.99799376189833,2.8660594150400454,5.172416697760776
2025-03-10,12.60927252879198,92.33269555949988,18.71577974029719,3.294127068645918
2025-03-11,44.541042781018106,47.86043736186403,13.553030362116871,6.60430129742995
2025-03-12,37.02856692538301,61.11915913278487,17.59825389526422,15.1350301137727
2025-03-13,16.955048853696034,82.69224101929144,5.040426232345903,10.387717190078746
2025-03-14,10.193274099326084,51.72342258570161,22.106212348325464,4.097625483014252
2025-03-15,38.5411499959192,69.76693601822987,25.88391232629685,17.556601563040818
2025-03-16,34.740007034666604,88.98909669973962,6.50219400272327,17.591637099030585
2025-03-17,35.515250881434554,95.96164989261138,2.871436665604852,17.41156850092014
2025-03-18,36.9944621340081,31.765878474323035,0.7091575813900919,4.775924227630785
2025-03-19,12.591562810693162,94.12701001291956,19.25914501329798,9.02478688361976
2025-03-20,22.546300499049543,59.369303446363055,18.212821082663424,19.699793122817503
2025-03-21,14.05541708337954,40.659551063916666,16.4009223814221,15.440249526199809
2025-03-22,40.208619905645776,56.7308604990609,6.958412883479262,0.5433484245111964
2025-03-23,31.815434438964527,98.40260602283816,11.72717987716544,1.304091825209841
2025-03-24,21.58143086984272,59.40944751942957,17.834290055585193,9.278627536246656
2025-03-25,12.224542260010828,46.300128823000655,14.90300576577508,18.184404117231203
2025-03-26,20.884381260048176,70.67206834533806,29.63356560644662,10.774035959054284
2025-03-27,21.381416270936143,39.21164950225545,4.093192576701994,9.956250160685803
2025-03-28,35.53621624183224,26.06906624869311,20.85433662142781,2.109473999132612
2025-03-29,32.31451149743246,30.310377752851934,12.129563043128764,13.13560209448588
2025-03-30,41.05244599017143,30.243667116621797,12.845988447768445,16.44206321200451
2025-03-31,26.527522380668227,32.15221548098355,21.527932969745287,7.608400150151247
2025-04-01,14.18579860784056,31.10617381195281,20.77308453973109,15.51223701850655
2025-04-02,34.963567552804825,71.26997958425717,29.73767981106565,19.289533078016238
2025-04-03,36.62747670159141,34.55040675193159,3.851828683623757,4.075329182553782
2025-04-04,29.64470191493237,47.65338266590906,3.1232894815249903,10.466592623894826
2025-04-05,36.98385129840963,91.74307279248094,21.730164513862235,5.742759161691511
2025-04-06,27.28284587275368,57.916931221029785,17.351607510192274,15.857088380676789
2025-04-07,28.29564902836979,73.40461908168217,8.224819996794176,11.55186731762315
2025-04-08,24.96393564254924,33.78558969613039,2.382581069669598,12.691648351006076
2025-04-09,10.88966943604333,35.38312150469366,2.569747487892916,15.958283192317882
2025-04-10,13.776199944765656,23.26948930131831,26.825726239923547,7.919409453249098
2025-04-11,11.100021499035698,33.514805045773166,5.756019741562287,18.301801368140865
2025-04-12,32.274364394232315,42.287227122556686,9.701146863465622,10.6605773449228
2025-04-13,21.002459337671432,34.160838742139745,6.799692066809641,3.15909645670696
2025-04-14,27.7999741907646,27.096202700564447,10.64988917495812,13.91798236337605
2025-04-15,41.76482658741325,29.650869688048065,2.082715282382801,15.865227008765087
2025-04-16,18.725228020210626,56.86230144261806,15.57179372724811,6.335233541350533
2025-04-17,24.36340230624704,36.5066974724634,2.028376907766447,17.14358513997506
2025-04-18,36.44428984900671,49.14158888384604,24.010695234670848,18.122865095315326
2025-04-19,18.007935792206787,60.27338166838855,7.011362457312991,5.538089747556178
2025-04-20,12.694296844007756,75.23158629034923,16.200357438135317,19.67042945430444
2025-04-21,20.14130085198188,23.144971187287915,26.402372626843743,2.8142305609751683
2025-04-22,15.642745053890154,83.95283191272341,19.526321071415826,4.0403133680498
2025-04-23,42.53941783199006,70.23203115927262,15.988733596540058,3.6844967847605226
2025-04-24,38.28421328475459,26.540722555909756,9.730012593461268,17.87979420015741
2025-04-25,32.16913147786482,89.88628992854218,9.990057391745935,13.085851046499236
2025-04-26,40.50112065657012,93.66979204254504,20.084608655945704,3.042085664445457
2025-04-27,38.128522691469,24.8862367883891,29.824180836635023,8.80646836736698
2025-04-28,16.529952061011254,42.1502118517763,19.85517569548136,12.30596050139604
2025-04-29,41.23956494714922,84.4961023834449,16.733502521100746,1.6692816997876658
2025-04-30,28.87697846704777,79.86077523069267,21.919515307177384,17.648327368146774
2025-05-01,38.26040543074219,34.76168154851018,13.956168368511545,16.072070708830704
2025-05-02,41.363195497322266,36.74794586693682,1.8042702780235564,10.104135471532764
2025-05-03,21.130121624015235,49.63776822331056,16.868904476337296,19.342532305183408
2025-05-04,13.851817358468686,58.761838815281706,28.728758535161408,8.355219585501994
2025-05-05,17.97773068896796,69.46038172242368,5.259088270729789,19.682206380729955
2025-05-06,24.94877260191897,49.51309116558179,20.700146724619973,13.35839997607254
2025-05-07,38.63051680728726,57.00277729065184,6.028010659771694,12.693425465078828
2025-05-08,40.12557041397202,79.79767505070052,16.074830534192436,3.3190979059157
2025-05-09,10.243324568591676,22.934656231247832,2.9002934894015886,17.63855516609288
2025-05-10,27.8761555902148,40.19495554752166,13.511128087745554,8.549793758412303
2025-05-11,24.609385110207263,77.0679668707642,22.684899866857386,3.244668115649587
2025-05-12,17.77377336647556,91.61654701497596,10.427145727169462,0.2521503995151808
2025-05-13,14.1952878566789,60.93419536925329,19.94735173461654,11.19511367276765
2025-05-14,21.81653099912698,62.56907882122525,23.86349882369188,10.547992442453529
2025-05-15,43.00183963693817,28.573760907182084,27.815334584383574,14.387072447383172
2025-05-16,21.312102620726435,55.79298934587637,7.039262455663606,17.805161060356042
2025-05-17,28.157671761017813,62.60938131640185,11.979477474279244,1.5881316928605904
2025-05-18,34.60566356133123,39.39764029077837,4.572480399912523,14.629929806807247
2025-05-19,22.727036083275287,41.53945847595048,29.774505064751256,3.748238881951644
2025-05-20,44.012372895233625,50.18273304836981,27.81002903772886,17.163541063143278
2025-05-21,43.68565532297389,21.60569582221811,16.19871390841679,16.38127027723312
2025-05-22,18.812380353887747,45.76633324665426,25.26099883129264,10.815875099710889
2025-05-23,27.40369770623349,36.91584055972357,15.628739318161266,14.20485597246623
2025-05-24,20.53074084358694,46.19978817423317,18.707570640082796,6.287002263674967
2025-05-25,19.969417303211365,29.580970545540097,2.6737329634804983,9.423357978656291
2025-05-26,11.291043157408648,91.2421824591916,22.65811261490424,16.432737954209433
2025-05-27,31.33475168929639,67.48739628432389,3.831404509057045,9.185303943464278
2025-05-28,27.59376581301015,74.32818553155917,24.782028907575853,7.155965306508836
2025-05-29,11.801756293749628,83.13369908858706,23.46084263011158,9.884248945005998
2025-05-30,19.7526262482814,59.87537591432458,21.26234093228929,16.56498504874437
2025-05-31,41.78930600883288,26.953623046993897,1.0848114157428634,6.704160947417455
2025-06-01,18.38466617334404,62.968523345483824,9.09385067835986,3.475231862714876
2025-06-02,15.071320523192808,66.94728944167034,7.893377097325286,14.240280406615614
2025-06-03,27.130846609714705,79.6351579347464,10.804092224145572,16.519564254161637
2025-06-04,44.49776589387103,54.53276369837435,2.629282402915156,2.0127495704706666
2025-06-05,18.471934502902517,30.2064242236451,28.10873469093188,4.797482255118895
2025-06-06,33.52474415920575,42.70207246389796,16.61406722137129,2.839439795219878
2025-06-07,36.65668653650512,49.0465837118908,9.165729319740706,6.9588282316433325
2025-06-08,18.317314039733983,71.67337930652809,11.909445512228505,9.007019578108252
2025-06-09,35.487572201415084,65.66226437351295,13.41607621514507,14.976526739266127
2025-06-10,22.87240964517386,48.4877380718277,18.01783000081852,13.022951697633482
2025-06-11,32.13070407077528,98.92121990343836,15.470382830894934,12.418571349568625
2025-06-12,32.17353987663131,68.46198554855097,27.58175919643252,7.047498932193088
2025-06-13,28.752113942616543,38.97814333887956,14.908904487174908,16.8289510616952
2025-06-14,13.16014195190429,28.1425978096323,29.76474044469938,9.42574334796329
2025-06-15,39.23558734562333,32.22873113474656,25.542748732352877,19.58209876030309
2025-06-16,21.227302274010757,39.67661827076065,6.255315430720074,12.682842765914735
2025-06-17,16.5281478639949,32.85450986076445,27.91785643931749,2.5252948312900547
2025-06-18,11.427129954416737,34.925361924104465,3.4909919365642827,13.52355124150868
2025-06-19,30.681253011588463,42.807613495507766,24.52349125473575,6.50208030863398
2025-06-20,33.71475266447989,33.86988762358038,11.418698804297405,13.726543933721947
2025-06-21,10.580574012474964,91.741233970114,26.339229613352085,1.3928229632481148
2025-06-22,27.923257040474837,26.418699652931377,26.041700703223512,3.497628743519188
2025-06-23,17.92735213192783,61.96091116562037,24.177762003528635,17.114745178115726
2025-06-24,32.58104766433075,52.83174615917292,23.70091308921184,4.543591140470298
2025-06-25,16.1028250151747,98.59028935268852,9.140374172941224,16.7408225048588
2025-06-26,34.182820833586305,28.963112173444188,2.4275784915375653,5.585521769088208
2025-06-27,23.53573712051881,51.82844792365933,12.089405362954844,12.857638201174153
2025-06-28,42.78554960578571,97.55763466202951,5.20573544959526,13.88301147019662
2025-06-29,14.813233045109763,89.24057007151842,20.84853266707385,10.25309506290106
2025-06-30,21.93732228675905,85.3657656759424,10.382991796133568,6.106213533934626
2025-07-01,13.971573243420618,40.63222616359519,29.268306025797447,4.252887527421922
2025-07-02,42.3642766397497,33.67100699120527,19.22916232035996,0.6637870912485244
2025-07-03,40.70687736833433,73.49145759395448,24.67441690903083,6.078928024814476
2025-07-04,19.027956970030445,94.35007913020686,3.975740182255453,13.06325581062566
2025-07-05,33.09944161119627,64.54103144111438,25.86043446817868,18.76609636896965
2025-07-06,38.60277700704256,65.72901515759199,27.68271571540183,17.42408964526104
2025-07-07,29.432028405981185,42.39832749282273,14.611857564568076,15.321295530706053
2025-07-08,28.537770242460223,81.55943465535495,18.187588132529324,15.768946865065974
2025-07-09,18.464830181515808,34.96349988460187,22.944294027089864,13.299698069519906
2025-07-10,13.258596873206471,45.89433891233949,5.245158817812376,5.20573715132006
2025-07-11,41.40255152836644,54.034915089313344,15.076982293903272,18.1439006141166
2025-07-12,41.51463200071657,60.6088302947564,11.959890833169393,13.41464623811668
2025-07-13,32.15855100456437,39.392778593206415,4.391219764867474,11.2088126196088
2025-07-14,21.866042686704525,29.186945979136283,11.026032668745945,2.219789384269621
2025-07-15,22.22233511144313,68.8496033953306,2.045169281564807,8.941110876128509
2025-07-16,35.40844876045838,43.09044425922046,0.7743572084846095,9.207165424038523
2025-07-17,41.3988590983402,66.49905771380898,4.054988674644683,17.291272190453398
2025-07-18,41.0480248492791,32.34901722193619,28.893453347675216,10.932964403755769
2025-07-19,37.295644105016834,58.4912081483854,16.48588607685051,7.608010979408193
2025-07-20,32.47110761540007,62.60715460412687,28.9746648345966,19.536006570213186
2025-07-21,12.94489877482671,24.145882945794156,12.97493634990396,2.214411866526313
2025-07-22,15.657004993311482,46.92834225551365,9.354483992557787,8.450968566238892
2025-07-23,41.44939659844778,30.75317415511794,15.184255885207325,0.8404935034281058
2025-07-24,31.225017088085647,25.06999763782142,13.185350658987304,14.798082415338609
2025-07-25,10.321896806582036,99.19681859119562,3.1699405278523174,18.36153104398301
2025-07-26,13.551504000311123,45.78830759797784,19.224789440706186,5.600746591009789
2025-07-27,33.22256191878195,84.7899556683708,6.481145475287988,17.166833535982416
2025-07-28,10.177155434617656,40.37125238110111,18.587638646934888,5.844364609237955
2025-07-29,15.628281799612452,74.52021777791434,19.5060327719446,18.215403232878305
2025-07-30,29.20568262783052,80.81822879117493,4.560745593859443,15.07923807193568
2025-07-31,34.21633191924427,67.65109924862755,1.8404888133200448,16.09813553682877
2025-08-01,32.81864408259102,57.72609508401267,23.422847582053198,0.36013111200909
2025-08-02,17.849425831119593,52.947273131781486,13.794012713079605,19.25620714148052
2025-08-03,34.92627274716375,47.90946132343962,1.7449138651642735,14.533419841406465
2025-08-04,18.303718062388,94.36233153982607,29.845989515093013,6.095021907722666
2025-08-05,21.38898943557437,86.44955262301833,1.733416829890999,16.58789329717694
2025-08-06,36.12719917913084,97.202152853321,20.8510568657566,5.630423968298599
2025-08-07,32.73715146665251,29.943777878843576,29.510367757902408,17.455076791322558
2025-08-08,39.72281936729623,78.46939801629154,7.175403126477768,2.2516078082387403
2025-08-09,33.01645123051202,95.06723654568304,4.267481060615886,14.073719549215916
2025-08-10,29.890801116741507,34.498645293252814,3.641548182672867,10.813969532898206
2025-08-11,13.278616873983236,25.3197013893422,9.098254427027866,1.9306894039088165
2025-08-12,22.87005310708017,79.28965194320472,3.0313743303194007,4.83787656517678
2025-08-13,19.282082868860392,65.95784905439295,20.76484025082396,0.2480807255462958
2025-08-14,18.539637518267924,87.34630214066176,1.8687539439018808,9.375359309290117
2025-08-15,44.0553694163356,31.18179013010316,15.28266384449369,6.025305215200008
2025-08-16,23.75842036333661,83.62138494879122,29.900905615589306,11.967149685955176
2025-08-17,41.22162943119896,36.13018560381956,24.419108085180564,5.944756154172344
2025-08-18,32.0898519099042,33.09247542925636,18.456583146930328,5.998382230139693
2025-08-19,37.8183956239577,33.14126383447943,9.18760862359835,14.863863974632068
2025-08-20,27.592298258681723,85.16597761851057,18.71687508874916,0.962856719567069
2025-08-21,30.191635961922568,73.215777655696,15.811243917349548,18.057899903839743
2025-08-22,27.23811928366024,61.845233981529546,12.782501516711145,17.04527748782363
2025-08-23,16.83350457293156,48.7064387298802,3.921311302205984,13.35609366452813
2025-08-24,35.28582403415268,90.17604326504866,26.598126457214,11.864431402147686
2025-08-25,19.827032685429952,51.395608593810834,13.493539464639676,17.846049962793046
2025-08-26,10.851058825100884,85.32795515772617,5.838675354622952,3.706603590574289
2025-08-27,32.59153035675087,55.13079268561747,11.032780526318689,1.5793832438165722
2025-08-28,16.198873779246714,50.155554353992606,12.42389257586781,4.790203398190762
2025-08-29,42.916050452352,57.01438285356851,24.82613686700623,15.891565574003806
2025-08-30,43.38750019509056,44.110229933131365,22.00843141684206,0.6934053345296665
2025-08-31,42.0202536577157,79.80875041410009,23.079146809240196,11.656136701669793
2025-09-01,22.95555450894055,60.217631207398334,0.3309379328594164,19.9087503238262
2025-09-02,10.54098157851036,38.57701561174538,12.484619945392843,17.113921876750787
2025-09-03,42.49114969057039,91.96596586196549,14.440324549059708,10.428913780871788
2025-09-04,24.986445191106,50.71129770985692,0.5757683046917006,1.2728181857328469
2025-09-05,43.83291866652844,63.48422888911909,7.794396262351027,16.627470287714196
2025-09-06,43.726699198123846,92.51776887716376,22.80869469366405,11.97957016354421
2025-09-07,39.85533094135761,69.93903967311937,4.113291171869972,2.2986599411913367
2025-09-08,20.305711222435495,29.351843256669127,16.05930394357775,1.877145696467124
2025-09-09,23.478420501067383,95.18656988907802,6.456056160517125,18.19253638873185
2025-09-10,39.78978350308999,70.21664424571343,0.3636232393167982,13.384005258761569
2025-09-11,21.09227018046972,46.79244917256689,7.236043727986244,16.58573598633511
2025-09-12,15.932246134013235,31.141765813070982,29.27621264730161,17.579578005645345
2025-09-13,29.488044186042256,83.52201514162368,24.046113356489688,11.435447040966444
2025-09-14,42.765417095627335,69.60582047428107,28.787299329631,10.348927035100823
2025-09-15,34.36104288362405,62.67688735810572,14.635621317790871,8.608548206419805
2025-09-16,29.95214095312777,91.51140664407662,3.292085960325105,6.338931755822386
2025-09-17,13.4011772819769,83.08777689796246,16.43878466921079,8.691919217174235
2025-09-18,31.52525293447094,32.1339903786201,13.631320036798826,15.477593114603128
2025-09-19,44.65188475364921,44.93776542364386,25.33071248218848,12.03846862030263
2025-09-20,14.90294053327834,39.87913118515726,2.942477423527338,17.850465799096924
2025-09-21,28.141537832730787,79.51570340581415,14.647234110653343,8.867600287583755
2025-09-22,40.70805751747844,22.682594778862352,4.501459940819528,12.14179157437508
2025-09-23,35.92690162139716,65.59117478970532,9.7402778067018,12.626151061839774
2025-09-24,34.395550934834375,80.99669485925524,22.120712321633988,11.83394324612651
2025-09-25,34.58694293954882,90.14125094093995,14.280543881062997,14.052675461710326
2025-09-26,22.58219029269143,47.3665398972726,11.27664855437308,4.748669367496126
2025-09-27,20.275714549257263,85.70058437376103,11.83428835710106,10.247275550915813
2025-09-28,38.32764044174797,28.850538956416575,13.7834030521796,2.084496056166953
2025-09-29,38.35396881377133,87.71618333876145,23.550496315111708,7.690226552896251
2025-09-30,40.34753115030363,30.199092986558597,26.76254066820703,9.753341372425288
2025-10-01,41.963419339476495,51.78298324482938,28.66004059511785,13.04448519090945
2025-10-02,27.896983960132825,83.78362926236429,23.607101587658853,19.01062105172407
2025-10-03,27.553070314051983,31.993394187901902,9.46220687244038,12.013021330967115
2025-10-04,37.94033126383713,38.34011161861132,20.644041182596265,14.871878323531195
2025-10-05,32.74873757722178,77.7802054714453,13.128093721661758,10.125321189904056
2025-10-06,34.56884070401962,77.60292292368595,7.640118661381535,12.682080627526627
2025-10-07,37.85274343026354,71.29181063082379,25.22614738277768,1.4186443226754686
2025-10-08,41.15018696361482,75.515875557368,1.15279046886975,5.08783161683694
2025-10-09,21.829830489803754,63.417955467807694,27.052859764062703,7.237061864102774
2025-10-10,23.14540334239804,40.14392471255622,13.844323938742026,9.449867100130271
2025-10-11,13.289367894430416,47.65567948031355,19.11604430424841,0.9129749100476748
2025-10-12,30.23980493486609,34.527817344114055,19.78061766617348,2.8004819510663537
2025-10-13,11.257979582885971,92.67604490669028,26.85353222119609,5.536286155826115
2025-10-14,26.295930634636104,66.67134358128963,19.10009046501622,19.43065381802101
2025-10-15,28.992562214765183,52.06811334109119,18.418007542801853,6.626940142061015
2025-10-16,20.028943824489957,56.96046429153061,1.9995612168206989,9.64082116224165
2025-10-17,30.679164119915377,95.78266716894522,15.552240658356125,3.9219542547678583
2025-10-18,11.06750874786673,32.26811224928642,4.50507002451125,12.215601421515366
2025-10-19,11.307186606222505,66.89838656134378,22.123013061644567,5.613664310319486
2025-10-20,38.79101962308804,60.47109431075728,15.366657624380236,4.139851568768536
2025-10-21,22.606672449394203,68.91633883477184,20.4068333762506,10.33145256891958
2025-10-22,14.447117942815968,21.44881470566724,1.250187018071528,0.1101159832084164
2025-10-23,28.27851410191815,89.76991271553212,2.543760481374097,0.1532806529845065
2025-10-24,36.94977435845138,94.569462598689,21.48970164188047,4.381376182037156
2025-10-25,17.55373596238951,65.21065468713672,2.162530079960201,0.7344272500164228
2025-10-26,31.80116665366501,75.73206591015138,2.1377018329577577,2.1605150826138275
2025-10-27,12.98716127478188,93.79995049418366,0.3632542570466235,6.777212986775032
2025-10-28,11.80886024090127,76.57909074507188,28.695041948984404,16.051713591596258
2025-10-29,28.59741210488518,32.20312343314091,22.12525078377021,11.440972867386016
2025-10-30,28.922229256353727,66.10306881334506,10.597542255061924,10.253354519128328
2025-10-31,32.31004655243723,68.53720371062848,8.896067438629657,5.869776464162433
2025-11-01,35.413196680293154,53.93045370419088,10.491096892375486,18.635074388656328
2025-11-02,44.15482278118871,78.91553884997782,23.239605935435456,7.940300824743833
2025-11-03,28.07051219054184,94.74936118152118,19.841118332112437,1.7418553359154298
2025-11-04,21.303476552943607,94.04548103254211,5.555867036024038,12.341330322356026
2025-11-05,37.83151681690463,56.06714971233057,5.22328006002253,2.276767869532028
2025-11-06,19.479128794172595,29.05904366726042,2.9518694914019195,6.904462856033842
2025-11-07,25.363999724697265,98.78729591698676,19.809081591040144,10.148238774356177
2025-11-08,12.745973346979309,87.11184691567473,22.93117986665208,17.484450493703516
2025-11-09,10.887276019541012,29.97301449626135,7.951392849750121,9.870931606802372
2025-11-10,43.692694513727375,93.6673506093898,0.6283488309273844,14.045175320633286
2025-11-11,39.25930421792721,89.59170896497027,2.4651500242928206,19.856336779981408
2025-11-12,34.359097213279426,61.50704457008577,29.035801045350915,2.6297823979596324
2025-11-13,24.313353054499444,67.30203485959434,8.863343324322608,5.49463051039039
2025-11-14,16.065301202479603,51.92021630961042,23.07669443514401,7.891521511952928
2025-11-15,15.475296493488012,24.380931105762507,18.739907065627914,8.436563570776627
2025-11-16,18.758501435760834,46.81577933167208,11.458189189586877,8.220421505310915
2025-11-17,29.222933264714214,84.22827588784091,6.170617865866653,18.1522200511311
2025-11-18,35.01085729450218,20.37056184036823,3.641592544782193,14.280652889337128
2025-11-19,33.106908185120595,46.679933735291534,18.450389041166,12.158104281814076
2025-11-20,19.797686393108,51.85349548727547,23.23901341913364,6.187454357255642
2025-11-21,43.420284823211794,62.99164823503383,19.31712760623392,16.475807684425895
2025-11-22,35.826392084351895,93.58844931302085,15.90906399747475,19.101210229699777
2025-11-23,29.402391837899025,47.7076795492769,1.258536702949088,16.42396565100453
2025-11-24,31.410226118202328,47.75625615169822,29.054663327831516,0.031302103829458
2025-11-25,24.686002184972647,79.00009984877987,23.96142574963724,12.72802740366814
2025-11-26,18.67058463254051,56.17743527118457,8.784661101028941,1.0227076288420145
2025-11-27,22.459043752794155,37.96838583519856,29.39910988076552,5.152144406674437
2025-11-28,36.52461386625292,56.195161290615474,18.056447689089666,1.1904940069554335
2025-11-29,10.503772102041456,31.26856163038399,17.472679746217395,12.075909058987754
2025-11-30,14.062542417742067,34.110958920497865,22.442195382885963,13.731798269852137
2025-12-01,11.610092470761346,59.869421819158376,24.353093642704128,2.2897527613181023
2025-12-02,11.425508081163954,53.51403596036384,19.69435821994508,7.67677766089959
2025-12-03,39.94112044038525,93.187672085448,3.8428723909860008,9.12473017911084
2025-12-04,34.62802507830083,48.99151192933065,10.148025179834953,7.381060435218332
2025-12-05,26.59608401805638,66.44706802224349,27.842509209781493,2.420500009703861
2025-12-06,13.424195622785051,70.58114303356243,6.7384683553155575,8.378955803749509
2025-12-07,27.20655562908913,21.04755652706669,11.1650107151254,15.023560956168362
2025-12-08,26.5715119773198,73.08298976133685,12.96230648832588,1.420153290665109
2025-12-09,16.062065446850532,34.24287734958011,13.182149690833564,1.603600281638069
2025-12-10,25.184807723329055,96.8856253975564,18.388187474835764,7.095425836719684
2025-12-11,23.947665703908072,31.89301822024904,28.292275132341228,18.834514232378503
2025-12-12,31.554753431827574,53.1699298981619,7.2207813549751485,13.37145293445828
2025-12-13,32.228277780367534,26.82797344629151,3.645041289027542,13.573399133451296
2025-12-14,11.585640342021556,99.7499401476758,5.924114695798119,7.238399816757299
2025-12-15,23.111441511926493,60.175600826499405,26.607747006278085,11.873215824170767
2025-12-16,31.905097049998272,67.6308013856035,19.37432437965618,0.2026236805548675
2025-12-17,27.60976905030307,25.3661181910742,8.577203677174804,12.721920928190844
2025-12-18,39.97714444159128,79.99683763193423,24.47840816905852,18.26573895152473
2025-12-19,33.05427710666308,36.79244744764687,25.84109989090308,12.251469366896384
2025-12-20,15.70270494785004,91.84434315525708,25.39543016070834,17.473971869326903
2025-12-21,12.469906159015045,36.41117123856057,27.567796009186637,14.479461109321877
